read_name	chromosome	breakpoint_left	breakpoint_right
m54284U_210115_155325/132778550/0_32010	CM010580.1	20311277	20313037
m54284U_210115_155325/28770786/95361_132748	CM010580.1	20335351	20340354
m54284U_210115_155325/30279998/0_73318	CM010580.1	20373066	20374747
m54284U_210114_191447/95552861/0_45604	CM010580.1	20594339	20594411
m54284U_210115_155325/99223546/0_41639	CM010580.1	20632592	20632865
m54284U_210115_155325/45746840/0_85093	CM010580.1	20911747	20921429
m54284U_210114_191447/136773876/0_59496	CM010580.1	20936709	20936819
m54284U_210114_191447/3017018/0_30935	CM010580.1	20972261	20972338
m54284U_210114_191447/37620457/27934_35777	CM010580.1	21039210	21039631
m54284U_210114_191447/37620457/0_27889	CM010580.1	21039285	21039631
m54284U_210115_155325/63375557/116662_186044	CM010580.1	21237753	21238109
m54284U_210115_155325/63375557/89509_116617	CM010580.1	21238109	21238151
m54284U_210114_191447/133890880/11116_45900	CM010580.1	21288797	21288934
m54284U_210114_191447/136578655/3534_34504	CM010580.1	21381074	21381713
m54284U_210114_191447/68551395/75049_117157	CM010580.1	21723531	21723532
m54284U_210115_155325/132711200/0_43281	CM010580.1	21788950	21790791
m54284U_210114_191447/89130727/0_38010	CM010580.1	21827773	21828577
m54284U_210114_191447/89130727/38059_78482	CM010580.1	21827773	21828522
m54284U_210115_155325/41552527/0_16568	CM010580.1	21829642	21830172
m54284U_210115_155325/62850079/210_28665	CM010580.1	21858405	21858492
m54284U_210115_155325/72878034/4861_51936	CM010580.1	21939276	21939635
m54284U_210115_155325/12059867/21324_63330	CM010580.1	21970941	21971326
m54284U_210114_191447/101583567/0_56648	CM010580.1	21972237	21972530
m54284U_210114_191447/72941623/0_48943	CM010580.1	22104599	22104892
m54284U_210115_155325/85395629/4084_67504	CM010580.1	22104892	22106660
m54284U_210114_191447/7930343/50347_104657	CM010580.1	22251226	22251428
m54284U_210114_191447/16450430/13268_46315	CM010580.1	22297536	22299446
m54284U_210114_191447/16450430/46362_89343	CM010580.1	22297536	22299446
m54284U_210114_191447/78512898/37586_76205	CM010580.1	22379285	22379788
m54284U_210115_155325/79758674/0_24035	CM010580.1	22379285	22379788
m54284U_210114_191447/78512898/0_37543	CM010580.1	22379788	22380254
m54284U_210115_155325/148374352/5994_46314	CM010580.1	22482237	22484472
m54284U_210115_155325/35980904/18897_76812	CM010580.1	22492431	22493031
m54284U_210114_191447/46858820/0_37066	CM010580.1	22539281	22539742
m54284U_210114_191447/39585825/0_38956	CM010580.1	22625516	22625662
m54284U_210115_155325/79365734/162916_202563	CM010580.1	22688300	22689230
m54284U_210115_155325/79365734/151926_162870	CM010580.1	22688300	22689230
m54284U_210114_191447/88343920/0_19331	CM010580.1	22703704	22703710
m54284U_210114_191447/153028323/1799_33954	CM010580.1	22753984	22754026
m54284U_210115_155325/44632202/49360_56414	CM010580.1	22829561	22829667
m54284U_210115_155325/44632202/56461_103987	CM010580.1	22829727	22829759
m54284U_210114_191447/5374982/133183_155656	CM010580.1	22841199	22842704
m54284U_210114_191447/145949993/0_54780	CM010580.1	22842744	22843226
m54284U_210114_191447/5374982/0_133138	CM010580.1	22842744	22843226
m54284U_210115_155325/48826696/475_55393	CM010580.1	22942637	22942940
m54284U_210115_155325/1835922/11926_117295	CM010580.1	22971542	22971613
m54284U_210115_155325/7406394/42070_118761	CM010580.1	23061493	23061729
m54284U_210115_155325/10682402/50280_78986	CM010580.1	23112243	23112787
m54284U_210115_155325/9439103/46230_61626	CM010580.1	23284528	23285352
m54284U_210115_155325/9439103/106527_153913	CM010580.1	23284528	23285397
m54284U_210115_155325/9439103/61673_106478	CM010580.1	23284528	23285352
m54284U_210115_155325/64815762/0_46637	CM010580.1	23284528	23285397
m54284U_210115_155325/43189270/94945_134020	CM010580.1	23284528	23285352
m54284U_210115_155325/152635220/53824_91636	CM010580.1	23288999	23289033
m54284U_210114_191447/7144269/0_32940	CM010580.1	23295283	23296240
m54284U_210114_191447/179899175/43098_146117	CM010580.1	23296240	23297387
m54284U_210114_191447/34078778/0_32742	CM010580.1	23300100	23300488
m54284U_210114_191447/3342463/93382_138330	CM010580.1	23387242	23387824
m54284U_210114_191447/110560011/65174_99072	CM010580.1	23390335	23391146
m54284U_210115_155325/173409960/0_50512	CM010580.1	23420854	23421354
m54284U_210114_191447/172164280/0_69795	CM010580.1	23516992	23517440
m54284U_210114_191447/70387862/0_49369	CM010580.1	23522482	23523447
m54284U_210114_191447/85853395/55701_82987	CM010580.1	23529582	23530092
m54284U_210115_155325/176750619/26725_53111	CM010580.1	23539494	23539577
m54284U_210115_155325/176750619/88424_124754	CM010580.1	23539577	23540075
m54284U_210115_155325/1509170/38891_59470	CM010580.1	23540291	23540414
m54284U_210115_155325/1509170/59518_68185	CM010580.1	23540291	23541394
m54284U_210114_191447/177080334/0_34738	CM010580.1	23572326	23572456
m54284U_210114_191447/47122703/0_26602	CM010580.1	23586259	23587001
m54284U_210114_191447/54067782/0_73777	CM010580.1	23641779	23641893
m54284U_210114_191447/54067782/73826_117666	CM010580.1	23641779	23641893
m54284U_210115_155325/107743769/5398_38052	CM010580.1	23691047	23692797
m54284U_210115_155325/91753266/0_53307	CM010580.1	23709803	23710311
m54284U_210115_155325/158534488/46726_98569	CM010580.1	23883734	23883936
m54284U_210115_155325/83953824/75187_105389	CM010580.1	23952450	23955911
m54284U_210114_191447/46729263/156108_186660	CM010580.1	23985254	23986899
m54284U_210114_191447/46729263/186707_205660	CM010580.1	23985254	23986899
m54284U_210115_155325/14090298/0_42846	CM010580.1	23995687	23996241
m54284U_210114_191447/152898398/3620_51397	CM010580.1	24049435	24049655
m54284U_210114_191447/22480329/43253_54215	CM010580.1	24069758	24071772
m54284U_210115_155325/38536228/0_31299	CM010580.1	24090903	24091240
m54284U_210115_155325/38536228/31345_65429	CM010580.1	24091067	24091348
m54284U_210115_155325/38536228/65470_95950	CM010580.1	24091240	24091348
m54284U_210115_155325/8587721/4959_51895	CM010580.1	24091240	24091544
m54284U_210115_155325/121964126/33092_68230	CM010580.1	24143563	24143785
m54284U_210114_191447/51971401/0_14374	CM010580.1	24177668	24177771
m54284U_210115_155325/131466357/0_44119	CM010580.1	24186781	24186945
m54284U_210114_191447/54133422/0_76322	CM010580.1	24203784	24203792
m54284U_210114_191447/53479957/17242_65058	CM010580.1	24209642	24212731
m54284U_210115_155325/140118557/11074_54355	CM010580.1	24287426	24289622
m54284U_210115_155325/140118557/54402_106422	CM010580.1	24289622	24290191
m54284U_210115_155325/140118557/106468_142632	CM010580.1	24289622	24290191
m54284U_210114_191447/120916078/2846_30063	CM010580.1	24302187	24303986
m54284U_210115_155325/154076250/159120_189190	CM010580.1	24338313	24338347
m54284U_210115_155325/46203451/51516_104424	CM010580.1	24342322	24345200
m54284U_210115_155325/46203451/0_51470	CM010580.1	24345200	24346481
m54284U_210115_155325/46203451/104471_143251	CM010580.1	24345200	24346481
m54284U_210114_191447/3671379/0_65416	CM010580.1	24358753	24359377
m54284U_210115_155325/46662612/0_66816	CM010580.1	24362503	24362768
m54284U_210114_191447/141362844/0_14903	CM010580.1	24425598	24426298
m54284U_210114_191447/109643517/5839_65228	CM010580.1	24426422	24426544
m54284U_210115_155325/146868806/3663_41628	CM010580.1	24535371	24536831
m54284U_210114_191447/44827211/108404_151138	CM010580.1	24537555	24537672
m54284U_210114_191447/44827211/67335_108361	CM010580.1	24537928	24539580
m54284U_210114_191447/44827211/151182_182220	CM010580.1	24537973	24539580
m54284U_210115_155325/104400387/0_34142	CM010580.1	24634985	24635171
m54284U_210114_191447/90309315/149897_175065	CM010580.1	24636107	24636241
m54284U_210114_191447/51120367/78410_155961	CM010580.1	24664067	24665712
m54284U_210114_191447/51120367/9000_78362	CM010580.1	24664067	24664833
m54284U_210114_191447/136513056/0_31575	CM010580.1	24708307	24712018
m54284U_210115_155325/72746563/0_68664	CM010580.1	24806896	24808210
m54284U_210114_191447/171705974/28853_37316	CM010580.1	24814318	24814712
m54284U_210115_155325/14288108/53894_78262	CM010580.1	24944278	24945243
m54284U_210115_155325/173933596/32637_50363	CM010580.1	24952469	24953188
m54284U_210115_155325/173933596/0_32594	CM010580.1	24953188	24953191
m54284U_210115_155325/31065148/91722_115919	CM010580.1	25041390	25043059
m54284U_210115_155325/31065148/20953_91678	CM010580.1	25041390	25043059
m54284U_210115_155325/110690820/0_71865	CM010580.1	25067090	25068857
m54284U_210115_155325/146998631/31806_67780	CM010580.1	25211436	25214749
m54284U_210115_155325/146998631/0_31766	CM010580.1	25211436	25215434
m54284U_210114_191447/46598172/2448_58480	CM010580.1	25222572	25222804
m54284U_210114_191447/99878726/9940_39684	CM010580.1	25301364	25301440
m54284U_210114_191447/59114922/60777_92354	CM010580.1	25309367	25309664
m54284U_210114_191447/59114922/92401_124098	CM010580.1	25309367	25309664
m54284U_210114_191447/59114922/0_28952	CM010580.1	25309367	25309664
m54284U_210114_191447/59114922/29001_60734	CM010580.1	25309367	25309664
m54284U_210114_191447/15010447/0_48738	CM010580.1	25350631	25350657
m54284U_210115_155325/105055858/68894_103585	CM010580.1	25386171	25386309
m54284U_210115_155325/105055858/23044_68849	CM010580.1	25386309	25386575
m54284U_210114_191447/126093945/37634_77756	CM010580.1	25424058	25424769
m54284U_210114_191447/126093945/77800_99081	CM010580.1	25424085	25424818
m54284U_210114_191447/126093945/0_37589	CM010580.1	25424085	25424818
m54284U_210115_155325/166855407/0_83016	CM010580.1	25459116	25459435
m54284U_210115_155325/151652292/0_44646	CM010580.1	25490488	25490885
m54284U_210114_191447/5964984/39245_73973	CM010580.1	25499773	25500748
m54284U_210115_155325/145295142/0_71290	CM010580.1	25500522	25500748
m54284U_210115_155325/134152822/30365_89819	CM010580.1	25528522	25529514
m54284U_210114_191447/60489816/0_42990	CM010580.1	25529551	25530937
m54284U_210115_155325/23267295/0_56857	CM010580.1	25722600	25722681
m54284U_210115_155325/101449927/0_32525	CM010580.1	25779820	25780049
m54284U_210115_155325/122225813/72796_113725	CM010580.1	25809738	25809870
m54284U_210114_191447/30738186/5097_43130	CM010580.1	25885339	25885484
m54284U_210115_155325/85527051/25040_60846	CM010580.1	25918928	25918951
m54284U_210114_191447/20187356/21790_65314	CM010580.1	25972560	25973396
m54284U_210114_191447/50660858/0_73391	CM010580.1	26046606	26046746
m54284U_210115_155325/97847916/3821_34670	CM010580.1	26091986	26092066
m54284U_210114_191447/55640715/0_35621	CM010580.1	26112386	26113368
m54284U_210114_191447/138085390/84748_132411	CM010580.1	26153467	26153697
m54284U_210114_191447/138085390/28173_84703	CM010580.1	26153697	26154501
m54284U_210115_155325/113314174/0_48032	CM010580.1	26159768	26160999
m54284U_210115_155325/44499887/0_25898	CM010580.1	26166091	26167590
m54284U_210114_191447/159514690/215529_256065	CM010580.1	26180240	26181510
m54284U_210114_191447/984256/0_74894	CM010580.1	26181510	26183144
m54284U_210115_155325/18482804/68236_99861	CM010580.1	26357295	26357487
m54284U_210115_155325/18482804/137542_162826	CM010580.1	26357487	26359162
m54284U_210115_155325/18482804/99911_137498	CM010580.1	26357487	26359162
m54284U_210114_191447/107284603/27852_49283	CM010580.1	26375523	26375791
m54284U_210114_191447/107284603/49332_110570	CM010580.1	26375523	26375791
m54284U_210114_191447/33556379/28216_41695	CM010580.1	26625253	26626013
m54284U_210114_191447/1311678/18801_57721	CM010580.1	26683924	26684021
m54284U_210115_155325/7473687/0_65118	CM010580.1	26750257	26750540
m54284U_210115_155325/36505746/81732_115120	CM010580.1	26774306	26774473
m54284U_210115_155325/32048524/3429_63107	CM010580.1	26829664	26830074
m54284U_210115_155325/93257873/56110_106470	CM010580.1	26855549	26855610
m54284U_210114_191447/90965983/0_18537	CM010580.1	26861787	26862291
m54284U_210115_155325/90702315/0_61836	CM010580.1	26881224	26881368
m54284U_210115_155325/79693078/0_15134	CM010580.1	27042190	27042773
m54284U_210114_191447/116459831/17325_64780	CM010580.1	27075061	27075480
m54284U_210115_155325/152766888/9562_44273	CM010580.1	27101346	27101636
m54284U_210115_155325/18744080/42408_84624	CM010580.1	27255104	27255320
m54284U_210114_191447/116457587/0_33220	CM010580.1	27256974	27257057
m54284U_210114_191447/51250570/162852_178741	CM010580.1	27267791	27267828
m54284U_210114_191447/51250570/127223_162804	CM010580.1	27267828	27267940
m54284U_210114_191447/48170187/17340_32550	CM010580.1	27277896	27277985
m54284U_210114_191447/125962180/0_40163	CM010580.1	27323414	27323838
m54284U_210114_191447/177603653/0_13657	CM010580.1	27359825	27360276
m54284U_210115_155325/64882012/0_63793	CM010580.1	27657949	27658041
m54284U_210114_191447/106300992/1265_53185	CM010580.1	27681729	27681864
m54284U_210114_191447/149291145/2354_30889	CM010580.1	27691789	27691959
m54284U_210114_191447/149291145/70557_102654	CM010580.1	27691789	27691959
m54284U_210114_191447/149291145/30936_70512	CM010580.1	27691789	27691959
m54284U_210114_191447/149291145/102696_130719	CM010580.1	27691789	27691973
m54284U_210115_155325/161612343/15383_37594	CM010580.1	27699119	27699265
m54284U_210115_155325/35062097/29982_49979	CM010580.1	27752910	27753250
m54284U_210115_155325/176490935/0_80478	CM010580.1	27820665	27820963
m54284U_210115_155325/167905055/39470_76595	CM010580.1	27841450	27841724
m54284U_210114_191447/42141067/0_37954	CM010580.1	27868646	27868887
m54284U_210115_155325/75891638/141128_181500	CM010580.1	27913746	27913921
m54284U_210115_155325/75891638/119362_141080	CM010580.1	27913746	27914214
m54284U_210115_155325/166201548/0_28863	CM010580.1	27917864	27918080
m54284U_210115_155325/86311033/3006_30901	CM010580.1	27947487	27947548
m54284U_210114_191447/124978091/0_38462	CM010580.1	28049833	28050109
m54284U_210115_155325/167708791/9646_56835	CM010580.1	28060365	28060380
m54284U_210115_155325/106628505/15513_69594	CM010580.1	28176696	28179155
m54284U_210115_155325/146080042/27823_71170	CM010580.1	28196441	28197249
m54284U_210114_191447/89328323/5762_56025	CM010580.1	28418710	28419547
m54284U_210114_191447/10094735/0_28545	CM010580.1	28480308	28481343
m54284U_210114_191447/145427080/0_53364	CM010580.1	28493200	28494588
m54284U_210115_155325/45220346/32439_63745	CM010580.1	28537966	28538302
m54284U_210115_155325/107742784/2408_25961	CM010580.1	28636366	28636661
m54284U_210115_155325/101911235/25892_57305	CM010580.1	28638027	28638130
m54284U_210114_191447/11010760/56907_79869	CM010580.1	28661878	28661993
m54284U_210114_191447/68158413/54348_87061	CM010580.1	28665625	28665934
m54284U_210115_155325/17433696/150801_184854	CM010580.1	28673595	28674053
m54284U_210115_155325/17433696/117773_150756	CM010580.1	28674053	28674405
m54284U_210115_155325/40961546/44834_92868	CM010580.1	28954076	28955320
m54284U_210114_191447/163972543/44797_73721	CM010580.1	29022805	29023470
m54284U_210115_155325/151586621/51940_69680	CM010580.1	29028125	29028505
m54284U_210114_191447/37489312/35068_98552	CM010580.1	29058616	29059099
m54284U_210115_155325/108659493/0_27003	CM010580.1	29070138	29070968
m54284U_210114_191447/19989174/1194_50729	CM010580.1	29133151	29133304
m54284U_210115_155325/154862242/93712_116790	CM010580.1	29262753	29262762
m54284U_210114_191447/121374449/68667_116462	CM010580.1	29321449	29322223
m54284U_210114_191447/23922908/0_31966	CM010580.1	29325474	29325780
m54284U_210114_191447/38535601/36297_74714	CM010580.1	29352260	29352541
m54284U_210114_191447/38535601/0_36252	CM010580.1	29352277	29353685
m54284U_210114_191447/38535601/74759_113416	CM010580.1	29353171	29354161
m54284U_210115_155325/14025117/9752_40590	CM010580.1	29470477	29470948
m54284U_210115_155325/45352679/83372_123854	CM010580.1	29531559	29532137
m54284U_210115_155325/45352679/43111_83328	CM010580.1	29531559	29532137
m54284U_210114_191447/79365835/9280_78155	CM010580.1	29590712	29591543
m54284U_210114_191447/167445296/58081_74654	CM010580.1	29647679	29648305
m54284U_210114_191447/166723610/0_28959	CM010580.1	29650792	29651803
m54284U_210114_191447/166723610/29004_58801	CM010580.1	29651010	29651803
m54284U_210114_191447/163579367/0_27960	CM010580.1	29701084	29701146
m54284U_210115_155325/172493431/0_43210	CM010580.1	29709795	29710116
m54284U_210114_191447/113902031/31757_83125	CM010580.1	29750582	29750660
m54284U_210115_155325/161022740/76929_110849	CM010580.1	29755273	29755424
m54284U_210114_191447/62849805/0_17966	CM010580.1	29757986	29760634
m54284U_210114_191447/38929078/0_47620	CM010580.1	29761087	29761343
m54284U_210114_191447/14944885/1160_49867	CM010580.1	29832887	29833186
m54284U_210114_191447/101911082/80364_116040	CM010580.1	29859806	29859920
m54284U_210114_191447/101911082/10121_44478	CM010580.1	29859806	29859920
m54284U_210114_191447/101911082/44528_80318	CM010580.1	29859806	29859920
m54284U_210114_191447/147064712/0_29201	CM010580.1	29973914	29976690
m54284U_210114_191447/45613944/20133_55694	CM010580.1	30142599	30142789
m54284U_210115_155325/79430780/13495_34236	CM010580.1	30159814	30159982
m54284U_210114_191447/129042463/0_75235	CM010580.1	30458870	30458939
m54284U_210114_191447/151520840/0_50721	CM010580.1	30785690	30785704
m54284U_210114_191447/2031772/0_45226	CM010580.1	30792333	30792385
m54284U_210114_191447/27198403/59893_109848	CM010580.1	30887288	30887891
m54284U_210115_155325/172558334/0_35221	CM010580.1	30946605	30949758
m54284U_210114_191447/162006764/0_39928	CM010580.1	31041127	31041374
m54284U_210115_155325/77791721/68310_128324	CM010580.1	31100855	31101376
m54284U_210114_191447/138544050/13878_66702	CM010580.1	31127427	31128617
m54284U_210115_155325/163841388/0_80582	CM010580.1	31549050	31549810
m54284U_210114_191447/16189960/0_47363	CM010580.1	31627257	31628060
m54284U_210115_155325/16318542/0_53305	CM010580.1	31719197	31719229
m54284U_210115_155325/4261410/8784_52131	CM010580.1	32032266	32034554
