read_name	chromosome	breakpoint_left	breakpoint_right
m54284U_200909_233417/10750158/0_47022	CM010573.1	20962678	20963973
m54284U_200808_195421/63636893/0_46898	CM010573.1	20964709	20965539
m54284U_210113_224850/84739327/0_43793	CM010573.1	20965883	20966732
m54284U_200909_233417/129305397/0_51884	CM010573.1	20973624	20976177
m54284U_200808_195421/20252683/0_30606	CM010573.1	20986709	20986929
m54284U_210113_224850/91948938/0_22553	CM010573.1	21010995	21011518
m54284U_210113_224850/146016238/63473_77193	CM010573.1	21147191	21149090
m54284U_210113_224850/94503566/6496_62230	CM010573.1	21165671	21165742
m54284U_200909_233417/159189439/0_26341	CM010573.1	21203884	21204251
m54284U_210113_224850/176816880/0_54741	CM010573.1	21249340	21250713
m54284U_210113_224850/136381277/0_48535	CM010573.1	21306626	21307149
m54284U_200909_233417/176622090/11107_49241	CM010573.1	21405292	21406752
m54284U_200808_195421/40306775/15494_49652	CM010573.1	21803661	21804132
m54284U_200909_233417/7209446/34787_81571	CM010573.1	21855605	21856080
m54284U_200909_233417/77726306/41570_56591	CM010573.1	21855821	21856080
m54284U_210113_224850/153026951/0_47631	CM010573.1	21860267	21860539
m54284U_200808_195421/34209995/0_55670	CM010573.1	21892950	21893681
m54284U_200808_195421/44763195/12361_39773	CM010573.1	21904555	21905161
m54284U_200808_195421/23396950/0_58258	CM010573.1	21921372	21921594
m54284U_200909_233417/65209861/0_33526	CM010573.1	21935283	21935513
m54284U_200808_195421/73402558/6199_34417	CM010573.1	21944248	21944564
m54284U_200808_195421/169279924/0_31991	CM010573.1	21978087	21980513
m54284U_200909_233417/131532659/0_28437	CM010573.1	21984394	21984457
m54284U_210113_224850/178456907/0_59620	CM010573.1	22088091	22093099
m54284U_210113_224850/41091409/0_18233	CM010573.1	22122799	22123387
m54284U_210113_224850/20252799/0_32382	CM010573.1	22141074	22141896
m54284U_200909_233417/32637312/25157_57847	CM010573.1	22178633	22180573
m54284U_200909_233417/55051412/3283_31672	CM010573.1	22190179	22190200
m54284U_210113_224850/46138382/0_34462	CM010573.1	22190412	22190648
m54284U_200808_195421/67831027/0_21845	CM010573.1	22282694	22283539
m54284U_210113_224850/178653725/64993_149845	CM010573.1	22314060	22314670
m54284U_200808_195421/140969115/0_27974	CM010573.1	22346847	22346933
m54284U_200909_233417/122030312/0_43322	CM010573.1	22349725	22351066
m54284U_200808_195421/175310719/0_64287	CM010573.1	22375898	22376102
m54284U_200808_195421/21759801/10684_48523	CM010573.1	22378046	22378183
m54284U_210113_224850/109118038/90710_123269	CM010573.1	22492333	22494729
m54284U_210113_224850/109118038/0_27903	CM010573.1	22492333	22494760
m54284U_210113_224850/109118038/27948_60261	CM010573.1	22492333	22494729
m54284U_210113_224850/109118038/60309_90667	CM010573.1	22492333	22494729
m54284U_210113_224850/109118038/123316_142586	CM010573.1	22492333	22494729
m54284U_200909_233417/17106630/0_62226	CM010573.1	22580599	22609691
m54284U_200909_233417/110297150/0_44458	CM010573.1	22687333	22687647
m54284U_200909_233417/87294569/16314_29325	CM010573.1	22754631	22754790
m54284U_200909_233417/87294569/909_16268	CM010573.1	22754631	22754790
m54284U_210113_224850/73795553/0_73308	CM010573.1	22844380	22844450
m54284U_200808_195421/91294168/4009_70397	CM010573.1	22866821	22867108
m54284U_200909_233417/108202712/0_48596	CM010573.1	22886105	22886447
m54284U_200808_195421/150996397/1322_49483	CM010573.1	22912431	22912484
m54284U_200909_233417/178061832/0_24070	CM010573.1	23017559	23019386
m54284U_200808_195421/78053477/0_64719	CM010573.1	23085542	23087020
m54284U_200909_233417/150342130/0_11958	CM010573.1	23106534	23106949
m54284U_210113_224850/130090011/6995_60575	CM010573.1	23122568	23122823
m54284U_200909_233417/31066650/0_62502	CM010573.1	23192505	23194621
m54284U_200808_195421/95028382/0_41449	CM010573.1	23209626	23209676
m54284U_200808_195421/78580108/5886_85129	CM010573.1	23225824	23226072
m54284U_210113_224850/65077407/0_42022	CM010573.1	23225824	23226072
m54284U_210113_224850/148375427/1872_30941	CM010573.1	23286779	23287733
m54284U_200909_233417/91751672/0_40702	CM010573.1	23316071	23316320
m54284U_200909_233417/124911931/16576_44896	CM010573.1	23475281	23476377
m54284U_200909_233417/2885777/0_65757	CM010573.1	23494111	23494650
m54284U_200909_233417/179962229/0_68331	CM010573.1	23558813	23559680
m54284U_200808_195421/1574767/0_64490	CM010573.1	23647018	23647396
m54284U_200808_195421/135201906/0_24884	CM010573.1	23763431	23763461
m54284U_210113_224850/171443163/0_50412	CM010573.1	23773409	23773563
m54284U_200909_233417/107612344/0_17609	CM010573.1	23806405	23806506
m54284U_200808_195421/7798922/0_76160	CM010573.1	23823286	23824756
m54284U_210113_224850/131465495/0_8514	CM010573.1	23843014	23844396
m54284U_200909_233417/137497026/0_31815	CM010573.1	23855651	23856576
m54284U_200909_233417/143198556/0_22042	CM010573.1	23873095	23873395
m54284U_210113_224850/3934081/0_21289	CM010573.1	23910803	23911991
m54284U_200808_195421/40569029/0_61852	CM010573.1	23921047	23921266
m54284U_210113_224850/69143148/29826_77487	CM010573.1	23927720	23928681
m54284U_200909_233417/29622293/0_62674	CM010573.1	23957771	23958452
m54284U_200909_233417/45746235/0_94424	CM010573.1	23957771	23958452
m54284U_210113_224850/120785293/0_38109	CM010573.1	23990551	23991141
m54284U_200909_233417/173475615/0_36099	CM010573.1	24137392	24139685
m54284U_210113_224850/133497861/0_16116	CM010573.1	24155235	24155918
m54284U_200808_195421/139266181/0_38261	CM010573.1	24181864	24183213
m54284U_200909_233417/114296059/0_61953	CM010573.1	24269721	24271244
m54284U_210113_224850/86248138/0_45777	CM010573.1	24342389	24343636
m54284U_210113_224850/177736305/0_46363	CM010573.1	24350665	24350864
m54284U_210113_224850/54266174/5331_58467	CM010573.1	24480246	24480255
m54284U_210113_224850/92014537/0_37437	CM010573.1	24574217	24574391
m54284U_200808_195421/134284924/0_24292	CM010573.1	24668783	24668937
m54284U_210113_224850/39715702/0_55614	CM010573.1	24720043	24722616
m54284U_200909_233417/13829785/0_35866	CM010573.1	24972859	24973013
m54284U_200808_195421/106759035/25649_53867	CM010573.1	24977159	24977195
m54284U_210113_224850/111609966/10656_28608	CM010573.1	24986606	24986736
m54284U_200909_233417/128385667/1203_36910	CM010573.1	25035270	25036577
m54284U_200909_233417/14811587/41628_72346	CM010573.1	25133963	25134547
m54284U_200909_233417/14811587/72392_112568	CM010573.1	25133963	25134406
m54284U_200909_233417/102369825/32453_74468	CM010573.1	25140443	25140598
m54284U_210113_224850/36111387/0_30713	CM010573.1	25144988	25145550
m54284U_200909_233417/145621864/0_40920	CM010573.1	25181575	25182172
m54284U_210113_224850/8717013/0_72781	CM010573.1	25257528	25258452
m54284U_200808_195421/168363004/24206_84351	CM010573.1	25325955	25327343
m54284U_210113_224850/59442724/1282_25884	CM010573.1	25344988	25346577
m54284U_200808_195421/62916198/5848_27672	CM010573.1	25355413	25355435
m54284U_200808_195421/7670036/0_11706	CM010573.1	25453799	25453994
m54284U_200909_233417/177931677/0_86890	CM010573.1	25496329	25496435
m54284U_210113_224850/64882170/0_43317	CM010573.1	25498752	25498917
m54284U_210113_224850/61409416/0_22237	CM010573.1	25498831	25498917
m54284U_210113_224850/60557475/0_45503	CM010573.1	25784614	25785316
m54284U_210113_224850/110363591/0_40470	CM010573.1	25816665	25816814
m54284U_200909_233417/70059193/0_36949	CM010573.1	25826524	25826846
m54284U_210113_224850/169739400/0_51225	CM010573.1	25857873	25858743
m54284U_200909_233417/133759740/0_21913	CM010573.1	26061192	26061398
m54284U_200808_195421/44632743/0_11924	CM010573.1	26123735	26124156
m54284U_210113_224850/27854490/5263_28680	CM010573.1	26123735	26124156
m54284U_200909_233417/58261914/32017_70511	CM010573.1	26144429	26144560
m54284U_200909_233417/63898393/0_48967	CM010573.1	26147574	26147908
m54284U_210113_224850/139068684/0_40690	CM010573.1	26168804	26168973
m54284U_200808_195421/16582713/6715_66261	CM010573.1	26273289	26273594
m54284U_200808_195421/1116757/2858_25923	CM010573.1	26282779	26283089
m54284U_200909_233417/58984341/8015_31915	CM010573.1	26535889	26535984
m54284U_200909_233417/169020188/0_36685	CM010573.1	26782410	26782532
m54284U_200909_233417/94175838/41536_73108	CM010573.1	26865866	26866087
m54284U_210113_224850/106365399/0_55353	CM010573.1	26881864	26882138
m54284U_210113_224850/158533499/1677_21189	CM010573.1	26926719	26927568
m54284U_200808_195421/11600385/0_29102	CM010573.1	26986617	26986654
m54284U_210113_224850/64946643/0_25407	CM010573.1	27048429	27048477
m54284U_200808_195421/122750168/0_32241	CM010573.1	27292814	27293843
m54284U_200808_195421/160303898/0_34540	CM010573.1	27292814	27293843
m54284U_200808_195421/84739159/4092_61806	CM010573.1	27307556	27311939
m54284U_200808_195421/179372915/0_34749	CM010573.1	27335303	27335525
m54284U_210113_224850/67961854/0_43456	CM010573.1	27422615	27424303
m54284U_200808_195421/60229018/0_35776	CM010573.1	27489496	27490158
m54284U_210113_224850/136119489/1177_39421	CM010573.1	27535363	27535969
m54284U_210113_224850/149947823/0_34045	CM010573.1	27693333	27693352
m54284U_200808_195421/47449392/5957_38642	CM010573.1	27825834	27825920
m54284U_200909_233417/138675865/0_65286	CM010573.1	27859104	27861838
m54284U_210113_224850/68485505/0_48434	CM010573.1	27884430	27887683
m54284U_210113_224850/7866151/0_82011	CM010573.1	27977263	27977637
m54284U_200808_195421/5637880/0_48061	CM010573.1	28009541	28010160
m54284U_200909_233417/164235295/0_42798	CM010573.1	28070948	28071071
m54284U_210113_224850/133562593/0_37339	CM010573.1	28115276	28115618
m54284U_200909_233417/81592902/0_58323	CM010573.1	28122484	28122650
m54284U_210113_224850/13108271/23662_45879	CM010573.1	28162022	28162806
m54284U_210113_224850/104400785/0_48992	CM010573.1	28183053	28183254
m54284U_200909_233417/96012927/0_27853	CM010573.1	28203337	28203341
m54284U_200909_233417/145296165/0_39997	CM010573.1	28267819	28268405
m54284U_210113_224850/75892582/10301_72329	CM010573.1	28306916	28308500
m54284U_200909_233417/115933339/0_38015	CM010573.1	28317155	28317318
m54284U_200909_233417/152961420/0_48921	CM010573.1	28336045	28337438
m54284U_200808_195421/126159611/0_27244	CM010573.1	28368430	28368944
m54284U_200909_233417/61344502/0_68549	CM010573.1	28424500	28425643
m54284U_200808_195421/147063315/586_18736	CM010573.1	28535602	28535973
m54284U_210113_224850/162661248/0_35083	CM010573.1	28551362	28551500
m54284U_210113_224850/25823487/0_54026	CM010573.1	28671745	28672656
m54284U_210113_224850/137823935/15008_68543	CM010573.1	28673834	28674235
m54284U_200909_233417/134152697/0_37346	CM010573.1	28711153	28711334
m54284U_200808_195421/150013578/0_16452	CM010573.1	28717047	28717143
m54284U_210113_224850/7668855/0_38351	CM010573.1	28719195	28719650
m54284U_200909_233417/22217163/630_66833	CM010573.1	28729046	28730010
m54284U_200808_195421/35391270/1171_38571	CM010573.1	28734684	28734744
m54284U_210113_224850/98896645/0_83262	CM010573.1	28783271	28783326
m54284U_200909_233417/75761019/69075_90492	CM010573.1	28785120	28785544
m54284U_200909_233417/75761019/32580_69026	CM010573.1	28785544	28786341
m54284U_200909_233417/75761019/0_32524	CM010573.1	28785544	28786341
m54284U_210113_224850/58918028/0_28959	CM010573.1	28865727	28866081
m54284U_200909_233417/20906045/1285_38170	CM010573.1	28929108	28931159
m54284U_200909_233417/104794733/0_34191	CM010573.1	28987398	28987656
m54284U_200808_195421/120784906/0_45708	CM010573.1	29055460	29055977
m54284U_200909_233417/38141988/0_57269	CM010573.1	29184594	29185957
m54284U_200808_195421/121637527/4795_37355	CM010573.1	29201294	29201607
m54284U_200909_233417/162136694/0_54632	CM010573.1	29420376	29420569
m54284U_200808_195421/41746841/20241_43927	CM010573.1	29423371	29423716
m54284U_210113_224850/5506279/0_32783	CM010573.1	29460366	29460623
m54284U_210113_224850/40502587/0_51371	CM010573.1	29471246	29471511
m54284U_210113_224850/46268636/7007_34881	CM010573.1	29523769	29523787
m54284U_200909_233417/133694910/0_35533	CM010573.1	29619355	29619615
m54284U_200909_233417/24708811/11564_43489	CM010573.1	29718220	29718413
m54284U_200909_233417/49611450/9567_37383	CM010573.1	29794279	29794775
m54284U_200909_233417/100926087/0_36466	CM010573.1	29817312	29817396
m54284U_210113_224850/134743328/0_36316	CM010573.1	29820468	29820621
m54284U_200909_233417/158009040/17190_38218	CM010573.1	29897998	29899289
m54284U_200808_195421/130417230/0_19876	CM010573.1	30059321	30059416
m54284U_200909_233417/124652137/0_30687	CM010573.1	30151516	30151684
m54284U_200909_233417/64685854/2860_15029	CM010573.1	30231457	30231636
m54284U_210113_224850/74319757/0_53439	CM010573.1	30328382	30329032
m54284U_200909_233417/41288942/75360_132448	CM010573.1	30753325	30757754
m54284U_200808_195421/81005262/0_30351	CM010573.1	31004654	31004866
m54284U_210113_224850/120981679/24124_48052	CM010573.1	31026647	31028362
m54284U_210113_224850/120981679/48098_72985	CM010573.1	31026647	31028362
m54284U_210113_224850/104202470/0_62504	CM010573.1	31058181	31058345
m54284U_200808_195421/134679086/0_62379	CM010573.1	31087763	31087793
